institution,Date,Title,URL,tone,mentions_cooperation,mentions_competition,cooperation_type,thematic_tags,justification,length_words
BIU,10.05.2022 | ט אייר,איך להשתלב בעולם העסקי הגלובלי?,https://www.biu.ac.il/article/8920,competitive,no,yes,none,cultural differences;business challenges;management,The article discusses the challenges and competitive aspects faced by Israelis in international corporations without a clear focus on cooperation.,254
BIU,08.03.2021 | כד אדר,כמה צריך לחסן כדי לנצח את הקורונה?,https://www.biu.ac.il/article/8909,neutral,no,no,none,COVID-19;vaccination;public health,No signs of competition or collaboration were found.,182
BIU,02.03.2021 | יח אדר,מארי דה פראנס,https://www.biu.ac.il/article/8894,neutral,no,no,none,feminism;medieval literature;translation,No signs of competition or collaboration were found.,241
BIU,02.03.2021 | יח אדר,תרגום מציל חיים,https://www.biu.ac.il/article/8892,neutral,no,no,inter-university;industry;international,community engagement;language access;healthcare,The article discusses the importance of community interpreting and cultural competence without emphasizing competition or unique achievements.,672
BIU,30.11.2023 | יז כסלו,כיצד משפיעה המוזיקה על ההתנהגות האנושית?,https://www.biu.ac.il/article/8891,cooperative,yes,no,inter-university,psychology;sociology;research,The article highlights multiple collaborative research studies involving various researchers and departments.,669
BIU,02.03.2021 | יח אדר,שאלת הבעלות,https://www.biu.ac.il/article/8890,neutral,no,no,no,no,ERR,515
BIU,28.04.2022 | כז ניסן,נפלאות המיקרוביום,https://www.biu.ac.il/article/8889,neutral,no,no,none,microbiome;research;health,No signs of competition or collaboration were found.,626
BIU,02.03.2021 | יח אדר,מדניאל ועד אדל,https://www.biu.ac.il/article/8888,neutral,no,no,none,cultural studies;Jewish heritage;names,No signs of competition or collaboration were found.,843
BIU,02.03.2021 | יח אדר,ההיסטוריה של הריפוי,https://www.biu.ac.il/article/8887,neutral,no,no,none,traditional medicine;historical research,No signs of competition or collaboration were found.,984
BIU,08.05.2023 | יז אייר,מאבו ג'ילדה ועד לירן חולצה אפורה,https://www.biu.ac.il/article/8886,neutral,no,no,none,cultural;social dynamics,No signs of competition or collaboration were found.,1066
BIU,01.03.2021 | יז אדר,לבלום את מגיפת הדור,https://www.biu.ac.il/article/8885,neutral,no,no,none,medicine;Alzheimer's research;drug development,No signs of competition or collaboration were found.,375
BIU,01.03.2021 | יז אדר,חטא הגילנות,https://www.biu.ac.il/article/8884,mixed,yes,yes,international,social issues;ageism;elder rights;research,The article discusses international research on ageism and highlights both cooperation in research and competition between generations for resources.,845
BIU,01.03.2021 | יז אדר,טבע הבריאה,https://www.biu.ac.il/article/8883,cooperative,yes,no,none,sustainability;history;nutrition,The article discusses both the rise of veganism as a collaborative trend and historical context without a competitive focus.,909
BIU,28.02.2021 | טז אדר,פיתוח מכשיר שמיעה המבודד רעשי רקע,https://www.biu.ac.il/novel-hearing-aid/heb,neutral,no,no,none,innovation;technology;research,No signs of competition or collaboration were found.,338
BIU,24.02.2021 | יב אדר,סיקור עיתונאי של תיאוריות קונספירציה,https://www.biu.ac.il/article/8845,neutral,no,no,none,media studies;communication ethics;fake news,No signs of competition or collaboration were found.,383
BIU,09.02.2021 | כז שבט,מובילים בשביעות רצון סטודנטים,https://www.biu.ac.il/article/8813,competitive,no,yes,none,student satisfaction;online learning;COVID-19,The article emphasizes the university's ranking in a national student satisfaction survey.,109
BIU,25.05.2022 | כד אייר,האם מוצר יוקרה ירוק מוכר יותר?,https://www.biu.ac.il/article/8798,neutral,no,no,none ,none,ERR,146
BIU,16.03.2021 | ג ניסן,מערכת תומקס למבחנים מקוונים בטוחים,https://www.biu.ac.il/article/8682,neutral,no,no,none,technology;exams;COVID-19,No signs of competition or collaboration were found.,232
BIU,14.12.2020 | כח כסלו,מרחבי למידה פתוחים בקמפוס,https://www.biu.ac.il/article/1410,neutral,no,no,none,innovation;health;campus_life,No signs of competition or collaboration were found.,149
BIU,07.12.2020 | כא כסלו,"תואר דוקטור הוענק ל-291 בוגרי האוניברסיטה, מהם 61% נשים",https://www.biu.ac.il/article/1386,neutral,no,no,none,graduation;gender equality,The article is informative,224
BIU,10.07.2022 | יא תמוז,הונחה אבן הפינה לבניין מדעי המחשב,https://www.biu.ac.il/article/1385,cooperative,yes,no,industry,construction;donation;education,The article highlights cooperation and donations from global supporters for a significant project.,216
BIU,07.12.2020 | כא כסלו,טכנולוגיה חדשה תוביל לניבוי מוקדם של סרטן באמצעות בדיקת דם או נוזלי גוף,https://www.biu.ac.il/article/1383,neutral,no,no,none,nanotechnology;healthcare;biotechnology,The article is informative and does not emphasize competition or collaboration.,469
BIU,07.12.2020 | כא כסלו,חיידקי המעיים יכולים לנבא אילו נשים יעלו במשקל לאחר טיפולים כימותרפיים,https://www.biu.ac.il/article/1381,cooperative,yes,no,inter-university,health;medical research;oncology;microbiome,The article highlights collaboration between a university and a medical center for research.,533
BIU,07.12.2020 | כא כסלו,מדליית זהב לפרופ' דורון אורבך על תרומתו והישגיו המדעיים,https://www.biu.ac.il/article/1380,competitive,no,yes,none,awards;research;innovation,The article emphasizes the awarding of a medal and achievements in research and innovation.,66
BIU,07.12.2020 | כא כסלו,פרסים לדוקטורנטים על פרסום מאמרים,https://www.biu.ac.il/article/1379,competitive,no,yes,none,awards;publications;humanities,The article focuses on awards given to doctoral students for published articles.,112
BIU,07.12.2020 | כא כסלו,חדש בפקולטה לרפואה: תכניות חינוך רפואי בזמן משבר,https://www.biu.ac.il/article/1378,cooperative,yes,no,industry;international,medical education;community health;COVID-19,The article highlights partnerships with health organizations and international philanthropists for community-oriented medical programs.,211
BIU,07.12.2020 | כא כסלו,פרס המאמר הטוב ביותר של האגודה להיסטוריה של ילדים ונוער לשנת 2019 הוענק לפרופ' חזקי שוהם מהתכנית לפרשנות ותרבות,https://www.biu.ac.il/article/1377,competitive,no,yes,none,award;publication;history;children;culture,The article emphasizes a prestigious award received for an outstanding paper.,88
BIU,07.12.2020 | כא כסלו,הפקולטה לרפואה מתרחבת,https://www.biu.ac.il/article/1376,cooperative,yes,no,industry;international,academic development;healthcare;regional development,The article highlights partnerships and contributions from various foundations and organizations to expand the faculty.,366
BIU,09.03.2022 | ו אדר,נחנך מרכז מחקרי לטיפול  בהתמכרויות,https://www.biu.ac.il/article/1375,cooperative,yes,no,inter-university;international,addictions;therapy;collaboration,The article highlights a new cooperative venture between Bar-Ilan University and Retorno focusing on joint research and shared knowledge.,547
BIU,07.12.2020 | כא כסלו,"109 רופאים חדשים קיבלו תואר ד""ר לרפואה בפקולטה לרפואה ע""ש עזריאלי של אוניברסיטת בר-אילן בצפת",https://www.biu.ac.il/article/1374,cooperative,yes,no,industry;inter-university,graduation;medical education;regional development;healthcare,The article highlights collaboration with local healthcare centers and the launch of a new program,290
BIU,07.12.2020 | כא כסלו,מגפת הקורונה עלולה לעורר טראומות מהעבר בקרב ניצולי שואה,https://www.biu.ac.il/article/1373,cooperative,yes,no,inter-university,research;Holocaust survivors;emotional distress;COVID-19,The article discusses a collaborative study but also highlights specific findings related to emotional distress.,495
BIU,07.12.2020 | כא כסלו,מרכז היזמות UnBox ישתף פעולה עם המרכז הרפואי וולפסון,https://www.biu.ac.il/article/1372,cooperative,yes,no,industry;inter-university,entrepreneurship;healthcare;innovation,The article focuses on the unique collaborative agreement between Bar-Ilan and Wolfson Medical Center.,332
