institution,Date,Title,URL,tone,mentions_cooperation,mentions_competition,cooperation_type,thematic_tags,justification,length_words
TLV,14.03.20,"""ריקוד חסידי"", סרטה של בר כהן, התקבל לפסטיבל הקצרים של אספן",https://www.tau.ac.il/news/her-dance-21,competitive,no,yes,none,film;international recognition;awards,The article emphasizes the film's acceptance into a prestigious festival.,96
TLV,14.03.20,תוך שעתיים וחצי - קורס ללימוד ערבית הפך לפופולארי ביותר,https://www.tau.ac.il/news/arabic-course-21,cooperative,yes,no,none,language education;university initiatives;community involvement,The article highlights a collaborative effort within the university and increased access to education.,197
TLV,07.03.20,"דפנה מיתר-נחמד צפויה להתמנות לתפקיד יו""ר חבר הנאמנים באוניברסיטת תל אביב",https://www.tau.ac.il/news/dafna-meitar-nechmad-2021,cooperative,yes,no,inter-university,leadership;philanthropy,The article highlights both cooperative themes in terms of shared efforts and collaboration,399
TLV,07.03.20,הלמידה ההיברידית מגיעה לאוניברסיטת תל אביב,https://www.tau.ac.il/news/hybrid-learning-2021,cooperative,yes,no,inter-university;international,hybrid learning;innovation;collaboration;accessibility,The article emphasizes the collaborative aspects of the new hybrid learning plan and partnerships with leading institutions.,530
TLV,07.03.20,איפה אתם לומדים כל היום?,https://www.tau.ac.il/news/social-semester-2021,neutral,no,no,none,student life;community engagement,No signs of competition or collaboration were found.,150
TLV,04.03.20,קמפיין מנצח,https://www.tau.ac.il/news/booster-award-2021,competitive,no,yes,none,marketing;digital innovation;higher education,The article emphasizes receiving a first-place award for the digital marketing initiative.,678
TLV,02.03.20,"מהפכת לימודי ה""מיקרו-מאסטר"" יוצאת לדרך",https://www.tau.ac.il/news/micro-master,competitive,no,yes,none,education;innovation;lifelong learning,The article emphasizes the university's initiative as the first in Israel to offer Micro-Master programs,528
TLV,25.02.20,אוניברסיטת תל אביב משיקה מרכז רב-תחומי לבינה מלאכותית ולמדעי הנתונים,https://www.tau.ac.il/news/ai-center,cooperative,yes,no,inter-university;industry;international,research;AI;multidisciplinary;partnerships,The article highlights partnerships with various sectors and international research institutions.,361
TLV,24.02.20,צדף צדף תרדוף,https://www.tau.ac.il/news/beach-cleanup-desaster,cooperative,yes,no,inter-university,environmental;community engagement,The article emphasizes the collective efforts and collaboration of university faculty and students in environmental cleanup activities.,507
TLV,15.02.20,בית הספר סגול למדעי המוח דורג ראשון בישראל במדד USA NEWS,https://www.tau.ac.il/news/sagol-usa-news-2021,mixed,yes,yes,inter-university;industry,rankings;innovation;neuroscience,The article emphasizes the school's top ranking and unique position in neuroscience.,141
TLV,11.02.20,"שידור בכורה טלוויזיוני לפרויקט התיעודי חברתי ""תגדיר מגדר""",https://www.tau.ac.il/news/migdar-hot,cooperative,yes,no,none,gender;documentary;social issues,The article emphasizes a collaborative documentary project by students around gender issues.,145
TLV,09.02.20,"מעל 20,000 מתעניינות ומתעניינים השתתפו ביום הפתוח המקוון של אוניברסיטת תל אביב",https://www.tau.ac.il/news/open-day-summery,neutral,no,no,none,events;admissions;online learning,No signs of competition or collaboration were found.,120
TLV,07.02.20,השפעה מקוונת: אוניברסיטת תל אביב הראשונה בישראל ובין 100 המובילות בעולם,https://www.tau.ac.il/news/webometrics-2021,competitive,no,yes,none,rankings;academic impact,The article emphasizes Tel Aviv University's high international ranking.,126
TLV,04.02.20,והאוסקר הולך ל... חוקרי הפקולטה להנדסה,https://www.tau.ac.il/news/oscar-2021,competitive,no,yes,none,awards;technology;engineering,The article emphasizes the prestigious Oscar award received and the technological achievement.,314
TLV,31.01.20,האם אפשר להצמיח עתיד ירוק בעזרת פלסטיק?,https://www.tau.ac.il/news/potsfarms-startup,mixed,yes,yes,industry;international;sustainability;entrepreneurship;environment,The article discusses an eco-startup by students highlighting both collaboration in sustainability efforts and competition as an innovative, eco-friendly initiative.,437
TLV,28.01.20,פרופ' יוסי יובל זכה בפרס בלווטניק לחוקרים צעירים,https://www.tau.ac.il/news/yossi-yovel-blavatnik-2021,competitive,no,yes,none,awards;innovation;research,The article emphasizes the prestigious award won by the researcher,440
TLV,26.01.20,נשארת בסביבה,https://www.tau.ac.il/news/noga-kronfeld-shor-2021,neutral,no,no,none,environmental science;sustainability;public policy,No signs of competition or collaboration were found.,734
TLV,19.01.20,ניצני השלום עם מרוקו,https://www.tau.ac.il/news/morocco-book-translation,cooperative,yes,no,international,literature;translation;Middle East relations,The article highlights international cooperation through the translation of a book into Moroccan Arabic,257
TLV,"מגזין

1","הכירו את היחידות, המאסטריות והמאסטרים הזוכים בתחרות הלמידה TIK TAK TAU",https://www.tau.ac.il/article/tik-tak-tau-winners,competitive,no,yes,none,learning;innovation;teamwork,The article emphasizes a prize-bearing competition highlighting unique skills and achievements.,187
TLV,17.01.20,זום עם רגש,https://www.tau.ac.il/news/hackathon-education-studies,cooperative,yes,no,inter-university,education;innovation,The article emphasizes collaborative efforts among diverse participants to develop innovative educational solutions.,541
TLV,17.01.20,מקרבים את הסטודנטיות והסטודנטים הערבים למקצועות ההייטק,https://www.tau.ac.il/news/arab-students-2021,Mixed,yes,yes,none,inclusion;higher education;technology;marketing;community engagement,The article highlights collaborative efforts in increasing Arab student enrollment while showcasing competitive achievements in reaching demographic goals.,699
TLV,14.01.20,אוניברסיטת תל אביב העניקה את פרס קדר לעידוד מצוינות במחקר,https://www.tau.ac.il/news/kedar-2021,competitive,no,yes,none,awards;research excellence;innovation,The article emphasizes the award given for outstanding and groundbreaking research achievements.,399
TLV,14.01.20,לומדים בזום ופועלים בשטח,https://www.tau.ac.il/news/mithabrim-2021,cooperative,yes,no,none,volunteering;community engagement;COVID-19;education,The article highlights collaborative efforts of students volunteering in the community.,341
TLV,07.01.20,שווים בלימודים,https://www.tau.ac.il/news/shoval-program-2021,cooperative,yes,no,industry,community engagement;equal opportunity;education,The article emphasizes collaboration with a non-profit organization and student-led initiatives to integrate young people with disabilities into academia.,260
TLV,06.01.20,אלופי ישראל בדרך לטור דה-פראנס ואולימפיאדת טוקיו,https://www.tau.ac.il/news/bicycle-sport,mixed,yes,yes,none,sports;research;olympics,The article mentions both collaboration with athletes for performance improvement and highlights athletes' potential competitive achievements.,117
TLV,05.01.20,"פרופ' רם זמיר מונה לתפקיד ראש ביה""ס להנדסת חשמל",https://www.tau.ac.il/news/ram-zamir-2021,cooperative,yes,no,inter-university,academic leadership;faculty development;electrical engineering,The article emphasizes collaboration within and between schools at the faculty.,263
TLV,03.01.20,פרופ' דן פאר מונה לתפקיד יושב ראש חברת 'רמות',https://www.tau.ac.il/news/dan-peer-ramot-chairman,cooperative,yes,no,industry,research;technology transfer;innovation,The article emphasizes the university's achievements and leadership in technology commercialization.,228
TLV,03.01.20,"""אשרית"" הוא התסריט הזוכה בקרן סטיב טיש, להפקת סרט ראשון באורך מלא",https://www.tau.ac.il/news/israela-shaer-meoded,competitive,no,yes,none,film;awards;cinema achievements,The article highlights the achievement of receiving a grant and mentions past awards and nominations.,162
TLV,29.12.20,ללמוד באוניברסיטה כבר בחטיבת הביניים,https://www.tau.ac.il/news/tau-youth-2020,neutral,no,no,none,education;events,No signs of competition or collaboration were found.,130
TLV,29.12.20,"פרופ' משה ברוור, ""מר גאוגרפיה"", הלך לעולמו בגיל 101",https://www.tau.ac.il/news/moshe-braver-2020,neutral,no,no,none,obituary;geography;education,The article is purely informative and does not mention any competition or cooperation.,482
